Site,PlotTrmt,,Filename,Date,Quad1,Quad2,Quad3,Quad4,Avg,SD,Moving_Avg_5
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day3.jpg,2022-08-09,3.43595660749507,2.05826429980276,1.90140039447732,1.38098619329389,2.19415187376726,0.877018867526602,2.07977613412229
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day30.jpg,2022-09-05,2.48674556213018,1.54473372781065,2.14112426035503,0.888500986193294,1.76527613412229,0.702176037412825,2.03139743589744
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day31.jpg,2022-09-06,1.50155818540434,1.72607495069034,2.12228796844181,0.625818540433925,1.4939349112426,0.63308785856345,1.60566370808679
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day32.jpg,2022-09-07,2.96798816568047,1.66834319526627,1.86901380670611,0.523629191321499,1.75724358974359,1.00134955163735,1.44575147928994
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day33.jpg,2022-09-08,0.865483234714004,1.42863905325444,0.815463510848126,0.161262327416174,0.817712031558185,0.518473780630267,1.20600098619329
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day34.jpg,2022-09-09,2.89869822485207,1.65970414201183,0.94879684418146,0.071163708086785,1.39459072978304,1.19482435923472,1.75201084812623
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day35.jpg,2022-09-10,1.27589743589744,0.524477317554241,0.376094674556213,0.0896252465483235,0.566523668639053,0.5061865084775,1.58728895463511
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day36.jpg,2022-09-11,6.48374753451677,7.35447731755424,1.72706114398422,1.33065088757396,4.2239842209073,3.13647997451167,1.66796646942801
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day37.jpg,2022-09-12,2.0363708086785,0.827948717948718,0.294891518737673,0.575325443786982,0.933634122287968,0.766719163466706,1.57410848126233
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day38.jpg,2022-09-13,2.67848126232742,0.729684418145957,1.21278106508876,0.2634516765286,1.22109960552268,1.0460415756551,2.14753550295858
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day39.jpg,2022-09-14,1.42214990138067,1.76457593688363,0.308145956607495,0.206331360946746,0.925300788954635,0.785077265825726,1.56961637080868
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day4.jpg,2022-08-10,5.2398224852071,3.35431952662722,3.12739644970414,2.0130966469428,3.43365877712032,1.33919321931371,1.4044358974359
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day40.jpg,2022-09-15,2.37668639053254,2.59426035502959,0.211104536489152,0.155502958579882,1.33438856015779,1.33231627453273,1.22408974358974
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day41.jpg,2022-09-16,0.119684418145957,0.285680473372781,0.0143589743589744,0.0112031558185404,0.107731755424063,0.128899003295045,1.13648915187377
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day42.jpg,2022-09-17,1.02153846153846,0.122287968441815,0.0471794871794872,0.0864694280078895,0.319368836291913,0.469116981587294,0.737205128205128
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day43.jpg,2022-09-18,0.66603550295858,1.01459566074951,0.085207100591716,0.183353057199211,0.487297830374753,0.433608709028771,0.666272189349112
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day44.jpg,2022-09-19,4.32110453648915,0.191558185404339,1.1177909270217,0.118500986193294,1.43723865877712,1.97564488583597,1.03796646942801
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day45.jpg,2022-09-20,1.65919132149901,1.18031558185404,0.801715976331361,0.27767258382643,0.979723865877712,0.58494326537919,1.29827317554241
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day46.jpg,2022-09-21,3.82084812623274,2.02171597633136,1.79556213017751,0.226686390532544,1.96620315581854,1.47171403198978,1.32790631163708
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day47.jpg,2022-09-22,3.11923076923077,1.56023668639053,1.63593688362919,0.168205128205128,1.62090236686391,1.20543541649587,1.13125345167653
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day48.jpg,2022-09-23,1.57481262327416,0.533096646942801,0.392209072978304,0.0417357001972387,0.635463510848126,0.659429340294837,1.37877317554241
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day49.jpg,2022-09-24,1.45696252465483,0.108402366863905,0.248007889546351,0.00252465483234714,0.453974358974359,0.676174110744862,1.26414990138067
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day5.jpg,2022-08-11,3.61879684418146,2.20694280078895,2.08357001972387,0.959980276134122,2.2173224852071,1.08980690483079,1.09341124260355
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day50.jpg,2022-09-25,2.72666666666667,0.168244575936884,2.54599605522682,0.131439842209073,1.39308678500986,1.43754727823903,1.08344674556213
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day51.jpg,2022-09-26,1.5643392504931,0.705009861932939,0.792504930966469,0.00698224852071006,0.767209072978304,0.637147279367355,1.28827613412229
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day52.jpg,2022-09-27,0.918047337278106,0.375305719921105,0.981834319526627,0.0673767258382643,0.585641025641026,0.439811288099199,1.38772682445759
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day53.jpg,2022-09-28,1.74712031558185,1.77727810650888,1.50591715976331,0.882169625246548,1.47812130177515,0.415446054952193,1.23754339250493
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day54.jpg,2022-09-29,3.65990138067061,3.06631163708087,2.8629191321499,1.26917159763314,2.71457593688363,1.02120151536809,1.65335996055227
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day55.jpg,2022-09-30,1.32749506903353,0.69163708086785,0.494358974358974,0.0551873767258383,0.642169625246548,0.52868205368372,1.92572879684418
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day56.jpg,2022-10-01,4.70459566074951,2.34339250493097,3.2270808678501,1.11009861932939,2.84629191321499,1.51278639323366,2.23141222879684
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day6.jpg,2022-08-12,3.15491124260355,1.86646942800789,1.82404339250493,0.944516765285996,1.94748520710059,0.910242598530571,2.17157692307692
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day7.jpg,2022-08-13,4.39664694280079,3.68435897435897,2.42147928994083,1.52366863905325,3.00653846153846,1.28232073236841,2.49200887573964
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day8.jpg,2022-08-14,4.08437869822485,2.284516765286,2.30751479289941,0.985187376725838,2.41539940828402,1.27276178472119,2.55038165680473
MEAD,22,W,./greeness-data/MEAD_22W\MEAD_22W_day9.jpg,2022-08-15,3.56311637080868,2.00680473372781,2.23909270216963,1.16830374753452,2.24432938856016,0.992215646794315,2.45172287968442
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day1.jpg,2022-08-07,3.89197238658777,2.98301775147929,1.38214990138067,4.295483234714,3.13815581854043,1.29296439335366,2.15799704142012
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day10.jpg,2022-08-16,1.8308875739645,1.73538461538462,0.618599605522682,1.63189349112426,1.45419132149901,0.56295686988305,1.78958777120316
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day11.jpg,2022-08-17,1.75108481262327,1.9208875739645,0.465798816568047,2.01386587771203,1.53790927021696,0.722973422762566,1.62479881656805
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day12.jpg,2022-08-18,0.790769230769231,0.710591715976331,0.204043392504931,0.588007889546351,0.573353057199211,0.259941425799798,1.23088461538462
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day13.jpg,2022-08-19,1.87420118343195,2.00727810650888,0.536370808678501,1.26368836291913,1.42038461538462,0.67241544036953,1.42309763313609
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day14.jpg,2022-08-20,1.37698224852071,1.5694674556213,0.269921104536489,1.4579684418146,1.16858481262327,0.604283523362431,1.51621696252465
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day15.jpg,2022-08-21,2.60542406311637,3.0305325443787,0.890788954635108,3.13428007889546,2.41525641025641,1.04174925273573,1.72635700197239
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day16.jpg,2022-08-22,2.29057199211045,2.48175542406312,0.691341222879685,2.5503550295858,2.00350591715976,0.881655575024845,1.73240039447732
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day17.jpg,2022-08-23,1.90297830374753,2.22631163708087,0.591656804733728,1.77526627218935,1.62405325443787,0.713961284826982,1.75102268244576
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day18.jpg,2022-08-24,1.8385798816568,1.94646942800789,0.705562130177515,1.31179487179487,1.45060157790927,0.568847715204169,1.60472287968442
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day19.jpg,2022-08-25,1.52370808678501,1.63972386587771,0.440197238658777,1.44315581854043,1.26169625246548,0.553577239907594,1.63676923076923
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day2.jpg,2022-08-08,2.04126232741617,1.94842209072978,0.570769230769231,2.17457593688363,1.6837573964497,0.74777507149369,1.41259072978304
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day20.jpg,2022-08-26,2.72082840236686,2.65869822485207,1.10585798816568,2.16956607495069,2.16373767258383,0.747100936172766,1.54248619329389
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day21.jpg,2022-08-27,0.763510848126233,0.615147928994083,0.271715976331361,0.362268244575937,0.503160749506903,0.226377769224063,1.70718639053254
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day22.jpg,2022-08-28,2.61846153846154,2.65834319526627,0.880867850098619,2.24264299802761,2.10007889546351,0.834102249822236,1.59320315581854
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day23.jpg,2022-08-29,2.65021696252465,2.69429980276134,0.875463510848126,2.12080867850099,2.08519723865878,0.847540970259271,1.38208875739645
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day24.jpg,2022-08-30,1.35648915187377,1.42023668639053,0.443372781065089,1.23526627218935,1.11384122287968,0.453515222667807,1.52865581854043
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day25.jpg,2022-08-31,1.34491124260355,1.47585798816568,0.507850098619329,1.10404339250493,1.10816568047337,0.42881304605437,1.38465680473373
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day26.jpg,2022-09-01,1.45360946745562,1.64883629191322,0.40163708086785,1.43990138067061,1.23599605522682,0.564365407056702,1.18476331360947
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day27.jpg,2022-09-02,1.53429980276134,1.90921104536489,0.444122287968442,1.63270216962525,1.38008382642998,0.643842167504749,1.5709516765286
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day28.jpg,2022-09-03,1.21755424063116,1.60098619329389,0.461597633136095,1.06278106508876,1.08572978303748,0.473615329188221,1.65832840236686
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day29.jpg,2022-09-04,3.13431952662722,3.70102564102564,1.37325443786982,3.9705325443787,3.04478303747535,1.16757457241285,1.81438856015779
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day3.jpg,2022-08-09,1.97315581854043,1.84211045364892,0.485325443786982,1.87960552268245,1.54504930966469,0.708628496413217,1.8139842209073
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day30.jpg,2022-09-05,2.20635108481262,2.60881656804734,0.824142011834319,2.42587771203156,2.01629684418146,0.811621806251627,1.89304339250493
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day31.jpg,2022-09-06,1.68536489151874,1.86804733727811,0.471656804733728,1.48717948717949,1.37806213017751,0.62396519718579,1.5553708086785
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day32.jpg,2022-09-07,1.87889546351085,1.86816568047337,0.745621301775148,1.4314201183432,1.48102564102564,0.532746986807388,1.51159763313609
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day33.jpg,2022-09-08,1.54175542406312,1.92353057199211,0.495128205128205,1.46526627218935,1.3564201183432,0.608176149691522,1.42994280078895
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day34.jpg,2022-09-09,1.64315581854043,1.70065088757396,0.734792899408284,1.22613412228797,1.32618343195266,0.447381267498668,1.45772781065089
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day35.jpg,2022-09-10,1.93270216962525,2.22865877712032,0.857613412228797,1.41311637080868,1.60802268244576,0.603243586663393,1.39040828402367
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day36.jpg,2022-09-11,1.89080867850099,1.85240631163708,0.83276134122288,1.49197238658777,1.51698717948718,0.490251379379126,1.34671597633136
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day37.jpg,2022-09-12,1.57625246548323,1.36475345167653,0.63232741617357,1.00437869822485,1.14442800788955,0.415080911200625,1.46317357001972
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day38.jpg,2022-09-13,1.35976331360947,1.4329191321499,0.504201183431953,1.25495069033531,1.13795857988166,0.428771368276676,1.50747731755424
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day39.jpg,2022-09-14,2.24688362919132,2.44698224852071,0.958678500986193,1.98134122287968,1.90847140039448,0.661295025674195,1.39204043392505
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day4.jpg,2022-08-10,2.15355029585799,2.09948717948718,0.672228796844181,2.39289940828402,1.82954142011834,0.782005369840705,1.34054930966469
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day40.jpg,2022-09-15,1.29140039447732,1.11927021696252,0.516311637080868,0.832228796844181,0.939802761341223,0.339973701639307,1.33887771203156
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day41.jpg,2022-09-16,1.08729783037475,1.02453648915187,0.579842209072978,0.856213017751479,0.886972386587771,0.226810677625043,1.2878865877712
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day42.jpg,2022-09-17,1.21765285996055,1.6512426035503,0.556094674556213,1.09341222879684,1.12960059171598,0.450955365522871,1.11530966469428
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day43.jpg,2022-09-18,1.71666666666667,2.38706114398422,0.967810650887574,1.54252465483235,1.6535157790927,0.584404936514229,1.18628599605523
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day44.jpg,2022-09-19,1.02080867850099,1.36080867850099,0.436942800788955,1.04806706114398,0.966656804733728,0.38536246178143,1.2899033530572
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day45.jpg,2022-09-20,1.5110650887574,1.74755424063116,0.721735700197239,1.19838264299803,1.29468441814596,0.44326663760005,1.24551972386588
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day46.jpg,2022-09-21,1.46007889546351,2.00771203155819,0.634181459566075,1.51826429980276,1.40505917159763,0.569586249714609,1.16718934911243
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day47.jpg,2022-09-22,1.0179684418146,1.30972386587771,0.368402366863905,0.934635108481262,0.907682445759369,0.393848428517861,1.13863116370809
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day48.jpg,2022-09-23,1.67621301775148,1.50457593688363,0.728579881656805,1.13808678500986,1.26186390532544,0.420439033489667,1.34880966469428
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day49.jpg,2022-09-24,0.937357001972387,1.13581854043393,0.423668639053255,0.79861932938856,0.823865877712032,0.300549450782795,1.46755522682446
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day5.jpg,2022-08-11,2.84364891518738,2.61218934911243,1.2277909270217,2.69867850098619,2.34557692307692,0.75128426762458,1.55776232741617
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day50.jpg,2022-09-25,2.0107100591716,2.71560157790927,0.964418145956607,2.30441814595661,1.99878698224852,0.747728699025042,1.54141124260355
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day51.jpg,2022-09-26,1.40597633136095,1.87412228796844,0.68930966469428,1.46546351084813,1.35871794871795,0.492401277212759,1.62600788954635
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day52.jpg,2022-09-27,1.27899408284024,1.57597633136095,0.769132149901381,1.09633136094675,1.18010848126233,0.337841120335384,1.45267455621302
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day53.jpg,2022-09-28,1.40867850098619,1.69120315581854,0.719329388560158,1.16818540433925,1.24684911242604,0.411543559832378,1.27147633136095
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day54.jpg,2022-09-29,1.62540433925049,1.90670611439842,0.897357001972387,1.48617357001972,1.47891025641026,0.425333890761482,1.27371893491124
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day55.jpg,2022-09-30,1.37508875739645,1.76684418145957,0.46879684418146,0.760453648915187,1.09279585798817,0.587042456327817,1.51402366863905
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day56.jpg,2022-10-01,1.41439842209073,1.95942800788955,0.719211045364892,1.38668639053254,1.36993096646943,0.507674855398064,1.5431459566075
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day6.jpg,2022-08-12,2.76765285996055,2.92948717948718,0.907731755424063,2.92165680473373,2.38163214990138,0.985421419614342,1.67391025641026
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day7.jpg,2022-08-13,1.7594674556213,1.59441814595661,0.612741617357002,1.60321499013807,1.39246055226824,0.525312601314094,1.66846153846154
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day8.jpg,2022-08-14,2.62155818540434,2.46546351084813,0.794930966469428,2.64897435897436,2.13273175542406,0.895522022130644,1.80110059171598
MEAD,23,C,./greeness-data/MEAD_23C\MEAD_23C_day9.jpg,2022-08-15,1.38250493096647,1.27418145956608,0.2565483234714,1.34897435897436,1.06555226824458,0.541233342792232,1.66608284023669
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day1.jpg,2022-08-07,2.30848126232742,3.66670611439842,0.685404339250493,1.47191321499014,2.03312623274162,1.27484874600363,1.70364990138067
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day10.jpg,2022-08-16,2.05072978303748,3.03534516765286,0.533905325443787,1.2061932938856,1.70654339250493,1.08160508606012,1.63513116370809
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day11.jpg,2022-08-17,1.79065088757396,2.9138067061144,0.350157790927022,1.26656804733728,1.58029585798817,1.06991669827626,1.83318441814596
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day12.jpg,2022-08-18,2.25680473372781,2.66100591715976,0.767751479289941,1.47499013806706,1.79013806706114,0.84078953809636,1.69762820512821
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day13.jpg,2022-08-19,3.14785009861933,3.20587771203156,0.75301775147929,1.11652859960552,2.05581854043392,1.30316595398679,1.68910059171598
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day14.jpg,2022-08-20,1.36696252465483,2.6953057199211,0.250769230769231,1.10834319526627,1.35534516765286,1.01270713425681,1.70668145956608
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day15.jpg,2022-08-21,1.88445759368836,2.75751479289941,0.525226824457594,1.48842209072978,1.66390532544379,0.925924414591574,1.77334812623274
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day16.jpg,2022-08-22,2.28214990138067,2.65197238658777,0.529289940828402,1.20938856015779,1.66820019723866,0.975084039152543,1.64180374753452
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day17.jpg,2022-08-23,2.68577909270217,3.69402366863905,0.707692307692308,1.40639053254438,2.12347140039448,1.32934316844646,1.77093885601578
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day18.jpg,2022-08-24,1.82992110453649,2.21921104536489,0.500177514792899,1.04307692307692,1.3980966469428,0.773088824065901,1.76631952662722
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day19.jpg,2022-08-25,2.3934516765286,3.3505325443787,0.591755424063116,1.66834319526627,2.00102071005917,1.16503036148919,2.25732642998028
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day2.jpg,2022-08-08,1.79702169625247,2.80972386587771,0.494299802761341,1.46218934911243,1.64080867850099,0.955188059873725,2.32010453648915
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day20.jpg,2022-08-26,4.3463708086785,6.43335305719921,1.66678500986193,4.04642998027613,4.12323471400394,1.95162159860428,2.52336587771203
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day21.jpg,2022-08-27,2.36303747534517,4.10429980276134,0.812958579881657,2.46915187376726,2.43736193293886,1.3446068620736,2.71937771203156
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day22.jpg,2022-08-28,3.15605522682446,3.66459566074951,0.88861932938856,1.94834319526627,2.4144033530572,1.24609486873165,2.87974654832347
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day23.jpg,2022-08-29,3.74191321499014,4.65453648915187,1.17355029585799,2.35431952662722,2.9810798816568,1.5318089659457,2.32499112426035
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day24.jpg,2022-08-30,2.8129191321499,3.86832347140039,0.816785009861933,2.27258382642998,2.44265285996055,1.27043346235246,2.12087475345168
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day25.jpg,2022-08-31,1.67804733727811,2.36524654832347,0.369368836291913,0.98516765285996,1.34945759368836,0.862762917089575,1.93238461538462
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day26.jpg,2022-09-01,1.65976331360947,2.45585798816568,0.344891518737673,1.20660749506903,1.41678007889546,0.8816351010622,1.66779783037475
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day27.jpg,2022-09-02,1.58932938856016,2.57213017751479,0.335147928994083,1.39120315581854,1.47195266272189,0.917062946824532,2.16105325443787
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day28.jpg,2022-09-03,1.84599605522682,2.96299802761341,0.578185404339251,1.24540433925049,1.6581459566075,1.01235649582443,2.46324654832347
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day29.jpg,2022-09-04,5.2920315581854,7.57579881656805,2.05057199211045,4.71731755424063,4.90892998027613,2.27052724561964,2.7384191321499
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day3.jpg,2022-08-09,3.1338067061144,4.74479289940828,1.00785009861933,2.55524654832347,2.86042406311637,1.5438855300991,2.68351084812623
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day30.jpg,2022-09-05,2.91149901380671,4.7077909270217,0.762741617357002,2.78854043392505,2.79264299802761,1.61270319533156,2.76884714003945
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day31.jpg,2022-09-06,1.44867850098619,1.80029585798817,0.309408284023669,1.23126232741617,1.19741124260355,0.636736534994969,2.23880078895464
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day32.jpg,2022-09-07,2.17570019723866,3.61830374753452,0.624891518737673,1.92041420118343,2.08482741617357,1.22722614746537,1.98736587771203
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day33.jpg,2022-09-08,2.40343195266272,3.76611439842209,0.59810650887574,2.26714003944773,2.25869822485207,1.29754736377384,1.89115779092702
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day34.jpg,2022-09-09,1.56974358974359,2.90842209072978,0.33560157790927,1.59923076923077,1.60324950690335,1.05064195331431,2.03490236686391
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day35.jpg,2022-09-10,2.04406311637081,4.10431952662722,0.539723865877712,2.55830374753452,2.31160256410256,1.47035449908585,2.01594970414201
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day36.jpg,2022-09-11,2.00956607495069,3.19800788954635,0.596765285996055,1.86019723865878,1.91613412228797,1.06392245113573,2.10881854043393
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day37.jpg,2022-09-12,2.28499013806706,3.15171597633136,0.643234714003945,1.88031558185404,1.9900641025641,1.04281838973873,2.16167455621302
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day38.jpg,2022-09-13,2.86692307692308,4.57621301775148,0.75138067061144,2.69765285996055,2.72304240631164,1.56450605533804,2.43114003944773
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day39.jpg,2022-09-14,2.01800788954635,3.18500986193294,0.491262327416174,1.7758382642998,1.86752958579882,1.10467444115683,2.50996942800789
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day4.jpg,2022-08-10,4.22573964497042,6.01412228796844,1.17765285996055,3.21820512820513,3.65892998027613,2.01818223039434,2.5324033530572
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day40.jpg,2022-09-15,2.29921104536489,4.02428007889546,0.559960552268245,2.35767258382643,2.31028106508876,1.41465932510453,2.41860355029586
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day41.jpg,2022-09-16,2.06848126232742,3.72473372781065,0.550788954635109,2.06493096646943,2.10223372781065,1.29640758240398,2.2708392504931
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day42.jpg,2022-09-17,2.3132741617357,3.98041420118343,0.5065483234714,1.81593688362919,2.15404339250493,1.43637747853141,1.84569625246548
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day43.jpg,2022-09-18,1.03278106508876,2.28617357001972,0.271676528599605,0.924201183431953,1.12870808678501,0.84167580924725,1.67190532544379
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day44.jpg,2022-09-19,1.46546351084813,2.67642998027613,0.402287968441815,1.58867850098619,1.53321499013807,0.929803367395622,1.49005522682446
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day45.jpg,2022-09-20,1.36195266272189,2.83832347140039,0.234852071005917,1.3301775147929,1.44132642998028,1.06861832738592,1.27933530571992
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day46.jpg,2022-09-21,1.02341222879684,2.3,0.193747534516765,1.25477317554241,1.192983234714,0.867281274252721,1.37400394477318
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day47.jpg,2022-09-22,1.02463510848126,1.977258382643,0.204457593688363,1.19542406311637,1.10044378698225,0.727177947577155,1.42135305719921
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day48.jpg,2022-09-23,1.45410256410256,2.49897435897436,0.472781065088757,1.98234714003945,1.60205128205128,0.865300716818797,1.7340976331361
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day49.jpg,2022-09-24,1.79461538461538,3.75211045364891,0.261499013806706,1.27161735700197,1.76996055226824,1.46666608851361,1.79027021696252
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day5.jpg,2022-08-11,3.6065483234714,5.4910650887574,0.925128205128205,1.99745562130178,3.00504930966469,1.9902589747261,1.82806706114398
MEAD,24,W,./greeness-data/MEAD_24W\MEAD_24W_day50.jpg,2022-09-25,1.23737672583826,2.95570019723866,0.233727810650888,1.4685798816568,1.47384615384615,1.12394104754257,1.76687968441815
